# XviD 2pass stat file (core version 1.4.-127)
# Please do not modify this file

p 2 437 483 0 22692 4128
p 2 342 578 0 21668 3856
p 2 298 622 0 20657 3640
p 2 287 633 0 19926 3373
p 2 312 608 0 28366 3131
p 2 4 842 74 14501 1475
p 2 0 851 69 10160 1413
p 2 0 880 40 8750 1299
p 2 0 874 46 6953 1172
p 2 0 876 44 4654 1099
p 2 0 870 50 8813 1194
p 2 0 886 34 9820 1265
p 2 0 886 34 8062 1147
p 2 0 883 37 6278 1056
p 2 0 861 59 2749 946
p 2 0 883 37 3646 1016
p 2 0 876 44 7579 1099
p 2 0 873 47 8971 1166
p 2 0 874 46 9443 1217
p 2 0 875 45 10348 1246
p 2 0 868 52 10406 1255
p 2 0 858 62 10133 1251
p 2 0 859 61 9830 1228
p 2 0 849 71 9093 1182
p 2 0 844 76 8691 1152
i 2 920 0 0 22147 3442
p 2 0 685 235 6042 784
p 2 0 611 309 7208 750
p 2 0 592 328 11530 885
p 2 0 601 319 6941 753
p 2 0 626 294 7302 779
p 2 3 591 326 11107 890
p 2 0 594 326 7111 760
p 2 0 461 459 6954 680
p 2 3 612 305 12337 953
p 2 0 548 372 6618 732
p 2 0 522 398 7058 715
p 2 8 570 342 12569 945
p 2 0 556 364 6942 755
p 2 0 581 339 6946 749
p 2 0 597 323 10318 859
p 2 0 542 378 6533 733
p 2 0 503 417 6874 706
p 2 0 586 334 10446 872
p 2 0 470 450 6273 686
p 2 0 588 332 6859 755
p 2 4 601 315 12416 972
p 2 0 563 357 6656 746
p 2 0 535 385 6777 718
p 2 1 714 205 11600 1002
p 2 0 627 293 6798 783
p 2 0 594 326 7013 764
p 2 27 647 246 15684 1163
p 2 0 613 307 6843 770
p 2 0 602 318 7176 773
p 2 29 664 227 15206 1197
p 2 0 580 340 6753 770
p 2 0 652 268 7087 789
p 2 3 608 309 12421 961
p 2 0 567 353 6654 748
p 2 0 625 295 7132 787
p 2 3 676 241 12823 1008
p 2 0 591 329 6476 764
p 2 0 531 389 6907 732
p 2 0 558 362 12155 885
p 2 0 498 422 6373 698
p 2 0 467 453 7196 676
p 2 0 566 354 11269 858
p 2 0 555 365 6969 750
p 2 0 628 292 7236 782
p 2 6 595 319 13893 985
p 2 0 577 343 7072 765
p 2 0 614 306 7157 774
p 2 0 635 285 12171 904
p 2 0 490 430 6807 695
p 2 0 575 345 7413 744
p 2 2 625 293 12604 945
p 2 0 539 381 7192 734
p 2 0 522 398 7450 726
p 2 3 637 280 13160 985
p 2 0 660 260 7159 846
p 2 0 647 273 7250 809
p 2 0 690 230 12029 982
p 2 0 654 266 7252 825
p 2 0 617 303 7387 792
p 2 5 693 222 11218 984
p 2 0 529 391 7187 737
p 2 0 552 368 7236 741
p 2 12 685 223 12413 1070
p 2 0 605 315 6747 786
p 2 0 572 348 7170 764
i 2 920 0 0 18123 3428
p 2 0 903 17 4609 1107
p 2 0 794 126 5062 1020
p 2 0 730 190 6146 1081
p 2 0 798 122 5159 1036
p 2 0 780 140 5262 1016
p 2 1 774 145 6496 1151
p 2 0 813 107 5155 1052
p 2 0 854 66 5382 1101
p 2 0 768 152 6733 1169
p 2 0 766 154 5290 1039
p 2 0 815 105 5474 1057
p 2 0 781 139 7193 1196
p 2 0 805 115 5415 1056
p 2 0 793 127 5553 1070
p 2 0 815 105 6622 1145
p 2 0 789 131 5497 1055
p 2 0 822 98 5548 1058
p 2 0 867 53 7000 1210
p 2 0 757 163 5464 1011
p 2 0 798 122 5478 1059
p 2 3 753 164 7357 1183
p 2 0 799 121 5386 1050
p 2 0 800 120 5445 1046
p 2 0 825 95 7074 1196
p 2 0 790 130 5490 1035
p 2 0 778 142 5433 1026
p 2 4 779 137 8224 1260
p 2 0 797 123 5604 1088
p 2 0 752 168 5534 1016
p 2 7 809 104 8431 1289
p 2 0 810 110 5547 1053
p 2 0 818 102 5674 1072
p 2 0 780 140 7587 1195
p 2 0 811 109 5752 1097
p 2 0 745 175 5689 1011
p 2 2 821 97 7797 1266
p 2 0 756 164 5831 1018
p 2 0 769 151 5970 1036
p 2 1 785 134 7105 1139
p 2 0 840 80 6052 1088
p 2 0 721 199 5890 997
p 2 0 851 69 7128 1188
p 2 0 725 195 5690 984
p 2 0 730 190 5831 1004
p 2 3 751 166 7586 1182
p 2 0 747 173 5740 1008
p 2 0 701 219 5651 972
p 2 7 796 117 8097 1273
p 2 0 728 192 5497 986
p 2 0 740 180 5618 1005
p 2 0 700 220 6964 1085
p 2 0 811 109 5784 1067
p 2 0 778 142 5590 1026
p 2 0 810 110 7091 1149
p 2 0 720 200 5465 962
p 2 0 794 126 5624 1041
p 2 0 772 148 7230 1151
p 2 0 762 158 5606 1034
p 2 0 692 228 5407 951
p 2 0 781 139 7193 1165
p 2 0 786 134 5402 1018
p 2 0 735 185 5554 987
p 2 2 791 127 7629 1186
p 2 0 756 164 5666 1027
p 2 0 742 178 5608 982
i 2 920 0 0 22748 3455
p 2 0 671 249 6134 796
p 2 0 666 254 6976 797
p 2 8 594 318 12400 1005
p 2 0 693 227 6733 845
p 2 0 514 406 7206 735
p 2 5 698 217 12921 1048
p 2 0 538 382 6695 738
p 2 0 606 314 7175 782
p 2 0 571 349 10491 883
p 2 0 659 261 6842 816
p 2 0 542 378 7001 740
p 2 0 669 251 10640 970
p 2 0 467 453 6480 692
p 2 0 612 308 7102 791
p 2 3 565 352 12433 953
p 2 0 606 314 6852 776
p 2 0 546 374 6911 745
p 2 3 650 267 11898 982
p 2 0 549 371 6799 749
p 2 0 610 310 7227 792
p 2 32 614 274 15793 1183
p 2 0 654 266 6864 816
p 2 0 551 369 7121 746
p 2 34 630 256 15742 1227
p 2 0 600 320 7017 808
p 2 0 526 394 7079 729
p 2 7 598 315 12732 992
p 2 0 637 283 6918 802
p 2 0 625 295 7361 796
p 2 6 666 248 13014 1031
p 2 0 653 267 6666 808
p 2 0 605 315 7200 777
p 2 0 699 221 12565 991
p 2 0 620 300 6734 781
p 2 0 609 311 7471 788
p 2 0 664 256 11674 946
p 2 0 611 309 6920 784
p 2 0 651 269 7365 819
p 2 6 630 284 14168 1018
p 2 0 687 233 7293 854
p 2 0 521 399 7211 730
p 2 0 657 263 11911 955
p 2 0 509 411 6869 722
p 2 0 608 312 7220 787
p 2 1 622 297 12505 971
p 2 0 610 310 7255 804
p 2 0 571 349 7285 772
p 2 2 568 350 13280 979
p 2 0 672 248 7256 853
p 2 0 493 427 7282 716
p 2 0 587 333 12233 926
p 2 0 561 359 7472 773
p 2 0 580 340 7724 786
p 2 4 602 314 11541 940
p 2 0 532 388 7384 752
p 2 0 587 333 7229 775
p 2 5 622 293 12796 1044
p 2 0 622 298 7060 821
p 2 0 536 384 7234 761
p 2 7 656 257 12863 1046
p 2 0 599 321 6981 810
p 2 0 633 287 6932 803
p 2 0 679 241 10732 963
p 2 0 578 342 7022 779
p 2 0 515 405 6993 736
i 2 920 0 0 19963 3507
p 2 0 466 454 797 527
p 2 0 389 531 777 473
